request_id,scenario_class,username,resource,action,risk_level,location,device_compliant,session_age_s,travel_velocity_kmh,zt_granted,zt_policy_id,zt_trust_score,static_rbac_granted,latency_ms
198,"Location / Travel Anomaly",officer@hmc.com,patient-records,Write,Medium,"Russia, Moscow",true,2069,1012,false,ZTP-02,20,false,0.456
199,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1430,0,false,ZTP-RBAC,100,false,0.5043
200,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1600,0,true,ZTP-OK,100,true,1.015
201,"Device Non-Compliant / Session Decay",nurse01,patient-records,Read,Low,"Nigeria, Lagos",false,17651,0,false,ZTP-02,35,true,0.4721
202,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,129,0,false,ZTP-RBAC,100,false,0.5315
203,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,High,"Unknown / VPN",true,3220,1245,false,ZTP-02,0,false,0.5126
204,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,133,0,false,ZTP-RBAC,100,true,1.0078
205,"Location / Travel Anomaly",auditor01,patient-records,Write,Medium,"Australia, Sydney",true,2859,1230,false,ZTP-02,20,false,0.595
206,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,18105,0,false,ZTP-02,35,false,0.9199
207,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,75,0,false,ZTP-RBAC,100,false,0.5627
208,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1177,0,false,ZTP-RBAC,100,false,0.6103
209,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,2753,0,true,ZTP-OK,100,true,1.1023
210,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,218,0,false,ZTP-RBAC,100,true,1.0886
211,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,3571,0,true,ZTP-OK,100,true,1.0093
212,"Device Non-Compliant / Session Decay",vendor01,patient-records,Read,Low,"Nigeria, Lagos",false,17700,0,false,ZTP-02,35,false,0.489
213,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1832,0,false,ZTP-RBAC,100,true,0.9536
214,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,High,"Australia, Sydney",true,960,1170,false,ZTP-02,0,false,0.465
215,"Location / Travel Anomaly",emergency.admin,patient-records,Write,High,"Unknown / VPN",true,2901,1053,false,ZTP-05,0,true,0.0076
216,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2260,0,false,ZTP-RBAC,100,true,1.0147
217,"Location / Travel Anomaly",nurse01,patient-records,Read,High,"Australia, Sydney",true,511,1115,false,ZTP-02,0,true,0.4919
218,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,938,0,true,ZTP-OK,100,true,0.9661
219,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2577,0,false,ZTP-RBAC,100,false,0.5021
220,"Location / Travel Anomaly",vendor01,patient-records,Read,High,"Australia, Sydney",true,2760,1277,false,ZTP-02,0,false,0.5152
221,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,1116,0,false,ZTP-05,45,true,0.0145
222,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,3226,0,false,ZTP-RBAC,100,false,0.5048
223,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2624,0,false,ZTP-RBAC,100,true,0.9931
224,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,2849,0,false,ZTP-RBAC,100,false,0.4991
225,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,3431,0,false,ZTP-RBAC,100,false,0.5401
226,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2818,0,false,ZTP-RBAC,100,false,0.4938
227,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Write,Medium,"Unknown / VPN",true,125,1050,false,ZTP-02,20,false,0.4769
228,"Device Non-Compliant / Session Decay",vendor01,patient-records,Read,Low,"Nigeria, Lagos",false,17181,0,false,ZTP-02,35,false,0.5054
229,"Device Non-Compliant / Session Decay",auditor01,patient-records,Read,Low,"Nigeria, Lagos",false,19620,0,false,ZTP-02,35,false,0.4494
230,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,17661,0,false,ZTP-02,35,false,0.5098
231,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Read,Low,"Nigeria, Lagos",false,17548,0,false,ZTP-05,35,true,0.017
232,"Location / Travel Anomaly",doctor01,patient-records,Read,High,"Australia, Sydney",true,466,1217,false,ZTP-02,0,true,0.6168
233,"Device Non-Compliant / Session Decay",nurse01,patient-records,Read,Low,"Nigeria, Lagos",false,15432,0,false,ZTP-02,35,true,0.975
234,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2836,0,false,ZTP-RBAC,100,true,1.4683
235,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Write,Medium,"Australia, Sydney",true,2997,1345,false,ZTP-02,20,false,0.6253
236,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1029,0,false,ZTP-RBAC,100,true,1.1138
237,"Location / Travel Anomaly",auditor01,patient-records,Read,High,"Russia, Moscow",true,3537,1268,false,ZTP-02,0,false,0.4831
238,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,Medium,"Australia, Sydney",true,1950,1297,false,ZTP-02,20,false,0.497
239,"Location / Travel Anomaly",emergency.admin,patient-records,Read,High,"Unknown / VPN",true,2318,1039,false,ZTP-05,0,true,0.007
240,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4374
241,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2915,0,false,ZTP-05,45,true,0.0156
242,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2146,0,false,ZTP-05,45,true,0.0077
243,"Device Non-Compliant / Session Decay",itsecurityadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,15714,0,false,ZTP-02,35,false,0.5061
244,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1069,0,true,ZTP-OK,100,true,1.8916
245,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1766,0,false,ZTP-RBAC,100,true,1.3747
246,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,Medium,"Russia, Moscow",true,3015,1024,false,ZTP-02,20,false,0.6456
247,"Location / Travel Anomaly",emergency.admin,patient-records,Write,Medium,"Australia, Sydney",true,542,1140,false,ZTP-05,20,true,0.0096
248,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,1382,0,true,ZTP-OK,100,true,1.0309
249,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2687,0,false,ZTP-RBAC,100,true,0.9713
250,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,645,0,false,ZTP-RBAC,100,true,0.9336
251,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,High,"Unknown / VPN",true,1461,1337,false,ZTP-02,0,false,0.4458
252,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1435,0,false,ZTP-RBAC,100,false,0.6201
253,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,3311,0,false,ZTP-05,45,true,0.0139
254,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Write,Low,"Nigeria, Lagos",false,19430,0,false,ZTP-02,35,false,0.4455
255,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5216
256,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4547
257,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2395,0,false,ZTP-RBAC,100,false,0.5182
258,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,409,0,true,ZTP-OK,100,true,1.307
259,"Device Non-Compliant / Session Decay",itsecurityadmin01,patient-records,Write,Low,"Nigeria, Lagos",false,18271,0,false,ZTP-02,35,false,0.6399
260,"Device Non-Compliant / Session Decay",vendor01,patient-records,Write,Low,"Nigeria, Lagos",false,15836,0,false,ZTP-02,35,false,0.6301
261,"Device Non-Compliant / Session Decay",auditor01,patient-records,Read,Low,"Nigeria, Lagos",false,16825,0,false,ZTP-02,35,false,0.6011
262,"Location / Travel Anomaly",officer@hmc.com,patient-records,Write,Medium,"Australia, Sydney",true,2805,1206,false,ZTP-02,20,false,0.5971
263,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2117,0,false,ZTP-RBAC,100,true,1.0046
264,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2349,0,false,ZTP-RBAC,100,true,0.9862
265,"Location / Travel Anomaly",nurse01,patient-records,Read,Medium,"Australia, Sydney",true,2610,1076,false,ZTP-02,20,true,0.5046
266,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1787,0,false,ZTP-RBAC,100,true,0.9869
267,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5687
268,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1590,0,false,ZTP-RBAC,100,true,0.9568
269,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4719
270,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5364
271,"Device Non-Compliant / Session Decay",emergency.admin,patient-records,Write,Low,"Nigeria, Lagos",false,16558,0,false,ZTP-05,35,true,0.0135
272,"Device Non-Compliant / Session Decay",doctor01,patient-records,Write,Low,"Nigeria, Lagos",false,15273,0,false,ZTP-02,35,true,0.4928
273,"Location / Travel Anomaly",nurse01,patient-records,Read,High,"Russia, Moscow",true,1821,1179,false,ZTP-02,0,true,0.5064
274,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1878,0,false,ZTP-RBAC,100,false,0.4666
275,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,Medium,"Unknown / VPN",true,2574,1169,false,ZTP-02,20,false,0.4854
276,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,2931,0,true,ZTP-OK,100,true,0.9954
277,"Location / Travel Anomaly",auditor01,patient-records,Read,Medium,"Australia, Sydney",true,1610,1003,false,ZTP-02,20,false,0.4585
278,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,15051,0,false,ZTP-02,35,false,0.4614
279,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3244,0,false,ZTP-RBAC,100,true,1.0898
280,"Location / Travel Anomaly",doctor01,patient-records,Read,High,"Australia, Sydney",true,2570,1240,false,ZTP-02,0,true,0.474
281,"Location / Travel Anomaly",nurse01,patient-records,Write,High,"Unknown / VPN",true,2281,1000,false,ZTP-02,0,false,0.4567
282,"Location / Travel Anomaly",recordsadmin01,patient-records,Read,High,"Russia, Moscow",true,2126,1028,false,ZTP-02,0,false,0.51
283,"Device Non-Compliant / Session Decay",itsecurityadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,19120,0,false,ZTP-02,35,false,0.646
284,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1427,0,false,ZTP-RBAC,100,false,0.904
285,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,2013,0,false,ZTP-RBAC,100,false,0.9632
286,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,19358,0,false,ZTP-02,35,false,0.9165
287,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.6529
288,"Device Non-Compliant / Session Decay",doctor01,patient-records,Read,Low,"Nigeria, Lagos",false,15643,0,false,ZTP-02,35,true,0.6692
289,"Device Non-Compliant / Session Decay",nurse01,patient-records,Read,Low,"Nigeria, Lagos",false,19200,0,false,ZTP-02,35,true,0.5717
290,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,909,0,false,ZTP-RBAC,100,false,0.4509
291,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2099,0,false,ZTP-RBAC,100,false,0.5051
292,"Location / Travel Anomaly",vendor01,patient-records,Write,Medium,"Australia, Sydney",true,726,1210,false,ZTP-02,20,false,0.4381
293,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1734,0,true,ZTP-OK,100,true,0.9718
294,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,1855,0,false,ZTP-RBAC,100,false,0.4865
295,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,580,0,false,ZTP-RBAC,100,false,0.444
296,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,443,0,false,ZTP-RBAC,100,false,0.4534
297,"Location / Travel Anomaly",nurse01,patient-records,Write,Medium,"Russia, Moscow",true,726,1221,false,ZTP-02,20,false,0.4909
298,"Location / Travel Anomaly",recordsadmin01,patient-records,Read,High,"Australia, Sydney",true,2173,1336,false,ZTP-02,0,false,0.4915
299,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2565,0,true,ZTP-OK,100,true,1.0093
300,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,897,0,false,ZTP-RBAC,100,true,1.0367
301,"Location / Travel Anomaly",auditor01,patient-records,Write,High,"Australia, Sydney",true,1087,1347,false,ZTP-02,0,false,0.4628
302,"Location / Travel Anomaly",officer@hmc.com,patient-records,Write,High,"Unknown / VPN",true,2432,987,false,ZTP-02,0,false,0.444
303,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,1.6632
304,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.6061
305,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3543,0,false,ZTP-RBAC,100,true,0.9616
306,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1131,0,true,ZTP-OK,100,true,1.4341
307,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,404,0,false,ZTP-RBAC,100,false,1.0044
308,"Location / Travel Anomaly",vendor01,patient-records,Read,Medium,"Unknown / VPN",true,3291,1256,false,ZTP-02,20,false,0.6638
309,"Device Non-Compliant / Session Decay",auditor01,patient-records,Read,Low,"Nigeria, Lagos",false,17968,0,false,ZTP-02,35,false,0.5777
310,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3330,0,false,ZTP-RBAC,100,true,1.1771
311,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.548
312,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3053,0,false,ZTP-RBAC,100,true,1.0672
313,"Location / Travel Anomaly",nurse01,patient-records,Write,High,"Australia, Sydney",true,1508,976,false,ZTP-02,0,false,0.4376
314,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,331,0,true,ZTP-05,45,true,0.0277
315,"Location / Travel Anomaly",itsecurityadmin01,patient-records,Read,High,"Russia, Moscow",true,1238,1157,false,ZTP-02,0,false,0.4987
316,"Device Non-Compliant / Session Decay",vendor01,patient-records,Read,Low,"Nigeria, Lagos",false,19606,0,false,ZTP-02,35,false,0.4094
317,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5105
318,"Location / Travel Anomaly",officer@hmc.com,patient-records,Read,High,"Russia, Moscow",true,2506,1126,false,ZTP-02,0,false,0.4313
319,"Location / Travel Anomaly",emergency.admin,patient-records,Write,High,"Australia, Sydney",true,269,1225,false,ZTP-05,0,true,0.0075
320,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4483
321,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2109,0,false,ZTP-RBAC,100,true,0.9525
322,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,18017,0,false,ZTP-02,35,false,0.4749
323,"Device Non-Compliant / Session Decay",itsecurityadmin01,patient-records,Write,Low,"Nigeria, Lagos",false,16984,0,false,ZTP-02,35,false,0.433
324,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,1218,0,false,ZTP-RBAC,100,false,0.4829
325,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,3107,0,false,ZTP-RBAC,100,false,0.4433
326,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Write,Low,"Nigeria, Lagos",false,17129,0,false,ZTP-02,35,false,0.5302
327,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2944,0,false,ZTP-RBAC,100,true,0.9636
328,"Device Non-Compliant / Session Decay",doctor01,patient-records,Write,Low,"Nigeria, Lagos",false,15242,0,false,ZTP-02,35,true,0.4658
329,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,2345,0,true,ZTP-OK,100,true,0.961
330,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,17859,0,false,ZTP-02,35,false,0.4979
331,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2518,0,false,ZTP-RBAC,100,true,1.0778
332,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2148,0,false,ZTP-RBAC,100,true,1.0654
333,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.8418
334,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1767,0,false,ZTP-RBAC,100,true,1.3282
335,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,2768,0,false,ZTP-RBAC,100,false,0.5
336,"Location / Travel Anomaly",doctor01,patient-records,Write,High,"Russia, Moscow",true,1476,1086,false,ZTP-02,0,true,0.4695
337,"Location / Travel Anomaly",nurse01,patient-records,Read,Medium,"Australia, Sydney",true,28,1072,false,ZTP-02,20,true,0.4736
338,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,355,0,false,ZTP-RBAC,100,false,0.45
339,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4411
340,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2007,0,false,ZTP-05,45,true,0.0141
341,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,170,0,true,ZTP-05,45,true,0.0065
342,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,1580,0,false,ZTP-RBAC,100,true,1.0191
343,"Location / Travel Anomaly",emergency.admin,patient-records,Read,Medium,"Australia, Sydney",true,2836,950,false,ZTP-05,20,true,0.0083
344,"Location / Travel Anomaly",doctor01,patient-records,Write,High,"Unknown / VPN",true,3203,1048,false,ZTP-02,0,true,0.4679
345,"Location / Travel Anomaly",nurse01,patient-records,Write,High,"Russia, Moscow",true,3410,1183,false,ZTP-02,0,false,0.5257
346,"Off-Hours Access Attempt",recordsadmin01,admin-records,Write,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4742
347,"Device Non-Compliant / Session Decay",itsecurityadmin01,patient-records,Write,Low,"Nigeria, Lagos",false,15150,0,false,ZTP-02,35,false,0.4613
348,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,648,0,true,ZTP-OK,100,true,0.9461
349,"Device Non-Compliant / Session Decay",auditor01,patient-records,Write,Low,"Nigeria, Lagos",false,19709,0,false,ZTP-02,35,false,0.4776
350,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,33,0,true,ZTP-OK,100,true,0.9435
351,"Location / Travel Anomaly",emergency.admin,patient-records,Read,Medium,"Russia, Moscow",true,1326,1277,false,ZTP-05,20,true,0.0082
352,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,2365,0,false,ZTP-RBAC,100,false,0.4458
353,"Location / Travel Anomaly",nurse01,patient-records,Write,High,"Unknown / VPN",true,3098,1215,false,ZTP-02,0,false,0.4531
354,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,19090,0,false,ZTP-02,35,false,0.4918
355,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2775,0,false,ZTP-RBAC,100,true,0.9618
356,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,3589,0,false,ZTP-05,45,true,0.0139
357,"Location / Travel Anomaly",auditor01,patient-records,Write,High,"Russia, Moscow",true,1204,1014,false,ZTP-02,0,false,0.4575
358,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,16572,0,false,ZTP-02,35,false,0.4432
359,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2237,0,true,ZTP-OK,100,true,1.028
360,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,355,0,false,ZTP-RBAC,100,false,0.5682
361,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3575,0,false,ZTP-RBAC,100,true,0.9981
362,"Location / Travel Anomaly",recordsadmin01,patient-records,Read,Medium,"Unknown / VPN",true,1299,1329,false,ZTP-02,20,false,0.5444
363,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2732,0,false,ZTP-RBAC,100,true,1.4297
364,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,406,0,false,ZTP-RBAC,100,true,1.2043
365,"Location / Travel Anomaly",auditor01,patient-records,Write,Medium,"Unknown / VPN",true,3582,1067,false,ZTP-02,20,false,0.4961
366,"Emergency Break-Glass Override",emergency.admin,patient-records,Write,High,"Nigeria, Lagos",true,2581,0,false,ZTP-05,45,true,0.0213
367,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1247,0,false,ZTP-RBAC,100,false,0.4762
368,"Device Non-Compliant / Session Decay",doctor01,patient-records,Read,Low,"Nigeria, Lagos",false,18014,0,false,ZTP-02,35,true,0.4622
369,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3561,0,false,ZTP-RBAC,100,true,0.9693
370,"Device Non-Compliant / Session Decay",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",false,18463,0,false,ZTP-02,35,false,0.4942
371,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,3523,0,false,ZTP-RBAC,100,false,0.4218
372,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.5492
373,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2678,0,true,ZTP-OK,100,true,0.947
374,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4531
375,"Location / Travel Anomaly",emergency.admin,patient-records,Read,High,"Russia, Moscow",true,3198,1252,false,ZTP-05,0,true,0.0078
376,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,428,0,true,ZTP-OK,100,true,0.9413
377,"Location / Travel Anomaly",nurse01,patient-records,Read,High,"Unknown / VPN",true,1307,1186,false,ZTP-02,0,true,0.4595
378,"Authorized Clinical Access",doctor01,patient-records,Read,Low,"Nigeria, Lagos",true,1530,0,true,ZTP-OK,100,true,0.971
379,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,2679,0,false,ZTP-RBAC,100,false,0.4356
380,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2779,0,false,ZTP-RBAC,100,true,0.924
381,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,1423,0,true,ZTP-OK,100,true,0.9867
382,"Device Non-Compliant / Session Decay",officer@hmc.com,patient-records,Read,Low,"Nigeria, Lagos",false,16381,0,false,ZTP-02,35,false,0.4526
383,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,3542,0,true,ZTP-OK,100,true,0.9313
384,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,640,0,false,ZTP-RBAC,100,true,1.7467
385,"Location / Travel Anomaly",nurse01,patient-records,Read,Medium,"Australia, Sydney",true,1311,1036,false,ZTP-02,20,true,0.9655
386,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,3102,0,false,ZTP-RBAC,100,true,1.3958
387,"Authorized Clinical Access",doctor01,patient-records,Write,Low,"Nigeria, Lagos",true,2916,0,true,ZTP-OK,100,true,1.1431
388,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,2748,0,false,ZTP-RBAC,100,false,0.5839
389,"Off-Hours Access Attempt",recordsadmin01,admin-records,Read,Low,"Nigeria, Lagos",true,7500,0,true,ZTP-OK,65,true,0.4838
390,"Lateral Access Attempt",vendor01,patient-records,Read,Low,"Nigeria, Lagos",true,1740,0,false,ZTP-RBAC,100,false,0.5119
391,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2177,0,false,ZTP-RBAC,100,true,0.9599
392,"Lateral Access Attempt",recordsadmin01,patient-records,Read,Low,"Nigeria, Lagos",true,546,0,false,ZTP-RBAC,100,false,0.5168
393,"Device Non-Compliant / Session Decay",nurse01,patient-records,Write,Low,"Nigeria, Lagos",false,19858,0,false,ZTP-02,35,false,0.4555
394,"Authorized Clinical Access",nurse01,patient-records,Read,Low,"Nigeria, Lagos",true,2482,0,false,ZTP-RBAC,100,true,0.9785
